time,load,solar,wind,wind_onshore,wind_offshore,hour,day_of_week,day_of_month,month,is_weekend,is_holiday,load_forecast,temperature,humidity,wind_speed,precipitation,weather_code,temperature_lag_1,humidity_lag_1,temperature_lag_24,humidity_lag_24,load_lag_1,load_lag_24,load_lag_168,rolling_mean_24,rolling_std_24
2020-08-23 11:00:00+00:00,48084.0,19030.0,25835.0,22705.0,3130.0,11,6,23,8,1,0,47466.0,23.6,40,23.8,0.0,1,23.1,43.0,24.4,72.0,48313.0,52150.0,47411.0,43841.25,5462.793856386959
2020-08-23 12:00:00+00:00,46866.0,18251.0,25589.0,22174.0,3415.0,12,6,23,8,1,0,46110.0,23.5,40,24.2,0.0,1,23.6,40.0,25.4,64.0,48084.0,50442.0,46093.0,43692.25,5321.878846470424
2020-08-23 13:00:00+00:00,45070.0,16317.0,25038.0,21305.0,3733.0,13,6,23,8,1,0,45280.0,23.8,38,25.0,0.0,1,23.5,40.0,25.8,53.0,46866.0,49535.0,45534.0,43506.208333333336,5185.032237365901
2020-08-23 14:00:00+00:00,44564.0,14042.0,24641.0,20587.0,4053.0,14,6,23,8,1,0,45207.0,23.6,39,23.2,0.0,1,23.8,38.0,25.1,56.0,45070.0,49154.0,45042.0,43314.958333333336,5050.563459560245
2020-08-23 15:00:00+00:00,45965.0,10185.0,23035.0,18908.0,4127.0,15,6,23,8,1,0,46190.0,23.6,38,20.8,0.0,1,23.6,39.0,24.0,66.0,44564.0,50050.0,46762.0,43144.75,4879.660681804853
2020-08-23 16:00:00+00:00,47009.0,5499.0,20635.0,16498.0,4137.0,16,6,23,8,1,0,47441.0,23.7,37,18.8,0.0,1,23.6,38.0,24.6,60.0,45965.0,50695.0,47437.0,42991.16666666666,4685.848618484076
2020-08-23 17:00:00+00:00,46182.0,1528.0,17078.0,13192.0,3886.0,17,6,23,8,1,0,47213.0,23.2,37,15.5,0.0,1,23.7,37.0,24.8,51.0,47009.0,49446.0,47410.0,42855.16666666666,4535.309381772366
2020-08-23 18:00:00+00:00,44965.0,60.0,14930.0,11595.0,3335.0,18,6,23,8,1,0,46337.0,21.6,44,17.7,0.0,2,23.2,37.0,23.1,54.0,46182.0,47061.0,46097.0,42767.833333333336,4470.517085805544
2020-08-23 19:00:00+00:00,44571.0,0.0,14030.0,11050.0,2979.0,19,6,23,8,1,0,45536.0,20.5,50,16.3,0.0,1,21.6,44.0,21.6,61.0,44965.0,45865.0,46012.0,42713.91666666666,4439.233334871659
2020-08-23 20:00:00+00:00,43486.0,0.0,13337.0,10646.0,2691.0,20,6,23,8,1,0,44206.0,19.7,55,16.3,0.0,2,20.5,50.0,21.0,66.0,44571.0,43843.0,44475.0,42699.04166666666,4435.88235895889
2020-08-23 21:00:00+00:00,41473.0,0.0,12271.0,9947.0,2323.0,21,6,23,8,1,0,41382.0,18.9,59,15.9,0.0,1,19.7,55.0,20.7,65.0,43486.0,41583.0,41984.0,42694.458333333336,4437.142284212753
2020-08-23 22:00:00+00:00,39574.0,0.0,11517.0,9556.0,1962.0,22,6,23,8,1,0,39256.0,18.2,63,13.8,0.0,1,18.9,59.0,19.7,64.0,41473.0,39024.0,40508.0,42717.375,4418.743278082036
2020-08-23 23:00:00+00:00,38372.0,0.0,11056.0,9201.0,1855.0,23,6,23,8,1,0,37673.0,17.9,65,14.5,0.0,0,18.2,63.0,19.1,64.0,39574.0,37981.0,38671.0,42733.66666666666,4401.207271790533
2020-08-24 00:00:00+00:00,37817.0,0.0,10813.0,8866.0,1947.0,0,0,24,8,0,0,36878.0,17.2,70,14.7,0.0,1,17.9,65.0,19.2,61.0,38372.0,36659.0,37544.0,42781.91666666666,4337.603765620229
2020-08-24 01:00:00+00:00,37652.0,0.0,9516.0,8452.0,1064.0,1,0,24,8,0,0,36913.0,16.6,73,12.8,0.0,0,17.2,70.0,17.6,69.0,37817.0,36291.0,37485.0,42838.625,4257.2057258697205
2020-08-24 02:00:00+00:00,38539.0,0.0,8855.0,8055.0,800.0,2,0,24,8,0,0,38252.0,16.0,76,12.2,0.0,1,16.6,73.0,17.0,73.0,37652.0,36081.0,39394.0,42941.04166666666,4114.750523147226
2020-08-24 03:00:00+00:00,42418.0,1.0,8835.0,8285.0,549.0,3,0,24,8,0,0,42086.0,15.9,77,12.1,0.0,1,16.0,76.0,17.1,74.0,38539.0,36231.0,43121.0,43198.833333333336,3862.140144109309
2020-08-24 04:00:00+00:00,49257.0,294.0,8439.0,7903.0,536.0,4,0,24,8,0,0,49936.0,15.4,80,11.5,0.0,2,15.9,77.0,17.0,76.0,42418.0,36855.0,49941.0,43715.583333333336,3805.7127415245295
2020-08-24 05:00:00+00:00,55077.0,2492.0,7890.0,7481.0,409.0,5,0,24,8,0,0,55658.0,15.6,81,13.1,0.0,2,15.4,80.0,17.6,72.0,49257.0,38228.0,55861.0,44417.625,4274.590525137722
2020-08-24 06:00:00+00:00,59140.0,6560.0,7057.0,6715.0,342.0,6,0,24,8,0,0,59471.0,16.8,74,14.6,0.0,1,15.6,81.0,19.5,63.0,55077.0,41124.0,59448.0,45168.29166666666,5161.038002092925
2020-08-24 07:00:00+00:00,60497.0,11144.0,7159.0,6728.0,431.0,7,0,24,8,0,0,60840.0,18.2,66,15.3,0.0,2,16.8,74.0,21.3,56.0,59140.0,43856.0,61156.0,45861.66666666666,6022.941435563031
2020-08-24 08:00:00+00:00,63159.0,15234.0,8358.0,7779.0,579.0,8,0,24,8,0,0,62520.0,19.8,56,17.2,0.0,3,18.2,66.0,22.1,49.0,60497.0,46706.0,62380.0,46547.208333333336,6983.052671065502
2020-08-24 09:00:00+00:00,64724.0,17412.0,9810.0,9208.0,602.0,9,0,24,8,0,0,63960.0,20.5,52,18.1,0.1,51,19.8,56.0,22.7,46.0,63159.0,49083.0,64225.0,47198.91666666666,7899.7020082299505
2020-08-24 10:00:00+00:00,64668.0,17552.0,10588.0,9815.0,774.0,10,0,24,8,0,0,64010.0,21.8,46,18.4,0.0,3,20.5,52.0,23.1,43.0,64724.0,48313.0,64098.0,47880.375,8668.042634535375
2020-08-24 11:00:00+00:00,63686.0,17005.0,10619.0,10073.0,546.0,11,0,24,8,0,0,63225.0,22.4,41,20.0,0.0,3,21.8,46.0,23.6,40.0,64668.0,48084.0,63568.0,48530.458333333336,9249.530822315492
2020-08-24 12:00:00+00:00,61518.0,16321.0,11304.0,10769.0,535.0,12,0,24,8,0,0,62353.0,21.1,49,16.8,0.0,3,22.4,41.0,23.5,40.0,63686.0,46866.0,62637.0,49140.958333333336,9611.357957166672
2020-08-24 13:00:00+00:00,61003.0,15264.0,12452.0,11264.0,1188.0,13,0,24,8,0,0,61352.0,21.6,47,15.6,0.0,3,21.1,49.0,23.8,38.0,61518.0,45070.0,61547.0,49804.833333333336,9864.861777240105
2020-08-24 14:00:00+00:00,59865.0,12762.0,12064.0,10840.0,1224.0,14,0,24,8,0,0,59829.0,22.1,44,18.8,0.0,3,21.6,47.0,23.6,39.0,61003.0,44564.0,60965.0,50442.375,10004.872825006862
2020-08-24 15:00:00+00:00,59103.0,9173.0,11629.0,10630.0,1000.0,15,0,24,8,0,0,59469.0,21.8,42,19.0,0.0,3,22.1,44.0,23.6,38.0,59865.0,45965.0,60370.0,50989.79166666666,10108.131947914286
2020-08-24 16:00:00+00:00,58648.0,4932.0,10937.0,9923.0,1014.0,16,0,24,8,0,0,59163.0,22.0,40,17.5,0.0,3,21.8,42.0,23.7,37.0,59103.0,47009.0,59479.0,51474.75,10187.730571410344
2020-08-24 17:00:00+00:00,57553.0,1421.0,9269.0,8141.0,1129.0,17,0,24,8,0,0,58470.0,21.5,41,18.4,0.0,3,22.0,40.0,23.2,37.0,58648.0,46182.0,58210.0,51948.54166666666,10195.291074076416
2020-08-24 18:00:00+00:00,55402.0,51.0,8253.0,7005.0,1248.0,18,0,24,8,0,0,56727.0,19.5,55,13.8,0.0,3,21.5,41.0,21.6,44.0,57553.0,44965.0,56124.0,52383.41666666666,10106.667648106037
2020-08-24 19:00:00+00:00,53265.0,0.0,7664.0,6670.0,994.0,19,0,24,8,0,0,54174.0,18.5,62,15.5,0.0,3,19.5,55.0,20.5,50.0,55402.0,44571.0,54783.0,52745.66666666666,9969.350302265117
2020-08-24 20:00:00+00:00,49436.0,0.0,7649.0,6799.0,850.0,20,0,24,8,0,0,50486.0,17.3,72,9.7,0.1,51,18.5,62.0,19.7,55.0,53265.0,43486.0,50461.0,52993.583333333336,9801.641627882942
2020-08-24 21:00:00+00:00,46191.0,0.0,7575.0,6870.0,705.0,21,0,24,8,0,0,46722.0,17.0,76,12.1,0.1,51,17.3,72.0,18.9,59.0,49436.0,41473.0,46889.0,53190.16666666666,9605.89476477245
2020-08-24 22:00:00+00:00,43803.0,0.0,6740.0,6241.0,499.0,22,0,24,8,0,0,43236.0,16.5,79,16.9,0.0,3,17.0,76.0,18.2,63.0,46191.0,39574.0,44330.0,53366.375,9381.428568384166
2020-08-24 23:00:00+00:00,42855.0,0.0,6120.0,5760.0,360.0,23,0,24,8,0,0,41345.0,16.2,80,15.5,0.0,3,16.5,79.0,17.9,65.0,43803.0,38372.0,42473.0,53553.16666666666,9110.619654708058
2020-08-25 00:00:00+00:00,42040.0,0.0,5358.0,5112.0,245.0,0,1,25,8,0,0,40439.0,15.4,88,12.0,0.0,3,16.2,80.0,17.2,70.0,42855.0,37817.0,41081.0,53729.125,8829.941588819027
2020-08-25 01:00:00+00:00,41933.0,0.0,4932.0,4759.0,173.0,1,1,25,8,0,0,40446.0,14.2,92,10.3,0.0,1,15.4,88.0,16.6,73.0,42040.0,37652.0,41193.0,53907.5,8529.162168955832
2020-08-25 02:00:00+00:00,42607.0,0.0,4587.0,4424.0,162.0,2,1,25,8,0,0,41314.0,13.8,92,10.9,0.0,0,14.2,92.0,16.0,76.0,41933.0,38539.0,42435.0,54077.0,8246.192665603963
2020-08-25 03:00:00+00:00,46063.0,0.0,4140.0,4003.0,137.0,3,1,25,8,0,0,44538.0,13.7,90,13.1,0.0,1,13.8,92.0,15.9,77.0,42607.0,42418.0,45960.0,54228.875,8053.439126628093
2020-08-25 04:00:00+00:00,52386.0,271.0,3724.0,3416.0,307.0,4,1,25,8,0,0,51525.0,13.8,89,14.0,0.0,0,13.7,90.0,15.4,80.0,46063.0,49257.0,52688.0,54359.25,7994.563327934046
2020-08-25 05:00:00+00:00,56865.0,3206.0,3726.0,3076.0,650.0,5,1,25,8,0,0,56640.0,14.2,86,15.3,0.0,0,13.8,89.0,15.6,81.0,52386.0,55077.0,58020.0,54433.75,8009.859132724314
2020-08-25 06:00:00+00:00,59969.0,9035.0,3920.0,2389.0,1531.0,6,1,25,8,0,0,60095.0,15.2,81,17.6,0.0,1,14.2,86.0,16.8,74.0,56865.0,59140.0,61497.0,54468.29166666666,8032.791395703254
2020-08-25 07:00:00+00:00,61490.0,14675.0,4366.0,2113.0,2253.0,7,1,25,8,0,0,61384.0,16.2,74,18.8,0.0,1,15.2,81.0,18.2,66.0,59969.0,60497.0,62494.0,54509.66666666666,8067.675553750283
2020-08-25 08:00:00+00:00,62527.0,18797.0,5913.0,2750.0,3163.0,8,1,25,8,0,0,62951.0,17.5,64,16.7,0.0,1,16.2,74.0,19.8,56.0,61490.0,63159.0,63778.0,54483.333333333336,8039.197362416491
2020-08-25 09:00:00+00:00,64116.0,20490.0,7950.0,3749.0,4201.0,9,1,25,8,0,0,64346.0,18.9,55,14.4,0.0,2,17.5,64.0,20.5,52.0,62527.0,64724.0,64918.0,54458.0,8006.414759700375
2020-08-25 10:00:00+00:00,63975.0,20873.0,10012.0,5224.0,4789.0,10,1,25,8,0,0,64210.0,20.5,47,14.4,0.0,1,18.9,55.0,21.8,46.0,64116.0,64668.0,64643.0,54429.125,7969.154547446492
2020-08-25 11:00:00+00:00,63172.0,20151.0,11476.0,6660.0,4816.0,11,1,25,8,0,0,63515.0,21.5,41,13.0,0.0,1,20.5,47.0,22.4,41.0,63975.0,63686.0,63254.0,54407.708333333336,7943.846064881692
2020-08-25 12:00:00+00:00,62399.0,17569.0,12055.0,7088.0,4967.0,12,1,25,8,0,0,62424.0,21.9,44,13.4,0.0,3,21.5,41.0,21.1,49.0,63172.0,61518.0,61703.0,54444.41666666666,7980.0839916941295
2020-08-25 13:00:00+00:00,60980.0,14063.0,13791.0,8100.0,5691.0,13,1,25,8,0,0,61130.0,22.5,40,15.7,0.0,3,21.9,44.0,21.6,47.0,62399.0,61003.0,60257.0,54443.458333333336,7979.263461591734
2020-08-25 14:00:00+00:00,59774.0,11190.0,15660.0,9727.0,5933.0,14,1,25,8,0,0,59774.0,22.4,40,13.7,0.0,3,22.5,40.0,22.1,44.0,60980.0,59865.0,59692.0,54439.66666666666,7976.596362875084
2020-08-25 15:00:00+00:00,59783.0,7752.0,17794.0,12028.0,5766.0,15,1,25,8,0,0,59275.0,22.6,39,9.2,0.0,3,22.4,40.0,21.8,42.0,59774.0,59103.0,59330.0,54468.0,7995.067299931561
2020-08-25 16:00:00+00:00,59420.0,3748.0,19335.0,13873.0,5462.0,16,1,25,8,0,0,58844.0,23.0,37,9.9,0.0,3,22.6,39.0,22.0,40.0,59783.0,58648.0,59416.0,54500.16666666666,8014.146181253057
2020-08-25 17:00:00+00:00,58508.0,956.0,20214.0,15454.0,4761.0,17,1,25,8,0,0,57892.0,22.3,41,13.0,0.0,3,23.0,37.0,21.5,41.0,59420.0,57553.0,57679.0,54539.958333333336,8032.313362581816
2020-08-25 18:00:00+00:00,56607.0,28.0,21679.0,17610.0,4069.0,18,1,25,8,0,0,56146.0,21.2,46,9.2,0.0,3,22.3,41.0,19.5,55.0,58508.0,55402.0,55332.0,54590.16666666666,8041.696709713367
2020-08-25 19:00:00+00:00,54695.0,0.0,25411.0,21427.0,3984.0,19,1,25,8,0,0,53598.0,20.1,53,7.4,0.1,51,21.2,46.0,18.5,62.0,56607.0,53265.0,54342.0,54649.75,8036.747385819628
2020-08-25 20:00:00+00:00,52206.0,0.0,27763.0,23403.0,4360.0,20,1,25,8,0,0,49910.0,19.4,58,8.7,0.1,51,20.1,53.0,17.3,72.0,54695.0,49436.0,50318.0,54765.16666666666,7978.294242160618
2020-08-25 21:00:00+00:00,48023.0,0.0,29488.0,24905.0,4584.0,21,1,25,8,0,0,45930.0,19.3,58,14.5,0.0,3,19.4,58.0,17.0,76.0,52206.0,46191.0,46680.0,54841.5,7901.083447994617
2020-08-25 22:00:00+00:00,44764.0,0.0,31045.0,26664.0,4382.0,22,1,25,8,0,0,43761.0,19.5,58,18.8,0.0,3,19.3,58.0,16.5,79.0,48023.0,43803.0,44442.0,54881.54166666666,7844.945190482041
2020-08-25 23:00:00+00:00,43702.0,0.0,32286.0,28167.0,4120.0,23,1,25,8,0,0,41983.0,18.3,65,11.6,0.1,51,19.5,58.0,16.2,80.0,44764.0,42855.0,43054.0,54916.833333333336,7790.203857725946
2020-08-26 00:00:00+00:00,42754.0,0.0,32967.0,28785.0,4182.0,0,2,26,8,0,0,40958.0,17.1,82,15.5,0.0,3,18.3,65.0,15.4,88.0,43702.0,42040.0,42103.0,54946.583333333336,7740.092651488347
2020-08-26 01:00:00+00:00,42845.0,0.0,33413.0,29200.0,4213.0,1,2,26,8,0,0,40853.0,17.3,77,19.2,0.0,2,17.1,82.0,14.2,92.0,42754.0,41933.0,41874.0,54984.583333333336,7675.392922482439
2020-08-26 02:00:00+00:00,43847.0,0.0,33856.0,29582.0,4274.0,2,2,26,8,0,0,41973.0,17.7,68,18.4,0.0,3,17.3,77.0,13.8,92.0,42845.0,42607.0,42686.0,55036.25,7592.173391351691
2020-08-26 03:00:00+00:00,48040.0,0.0,34125.0,29752.0,4374.0,3,2,26,8,0,0,45506.0,17.1,75,19.1,0.9,53,17.7,68.0,13.7,90.0,43847.0,46063.0,46053.0,55118.625,7500.755526075852
2020-08-26 04:00:00+00:00,54488.0,209.0,35761.0,31494.0,4267.0,4,2,26,8,0,0,52648.0,16.5,80,19.2,0.5,53,17.1,75.0,13.8,89.0,48040.0,52386.0,52415.0,55206.208333333336,7479.703022349031
2020-08-26 05:00:00+00:00,59396.0,2175.0,36942.0,32626.0,4316.0,5,2,26,8,0,0,57824.0,16.4,83,19.0,0.5,53,16.5,80.0,14.2,86.0,54488.0,56865.0,57349.0,55311.66666666666,7521.831608964953
2020-08-26 06:00:00+00:00,62753.0,6504.0,38894.0,34577.0,4318.0,6,2,26,8,0,0,61048.0,17.3,80,19.2,0.1,51,16.4,83.0,15.2,81.0,59396.0,59969.0,60783.0,55427.66666666666,7617.635749088974
2020-08-26 07:00:00+00:00,65702.0,10728.0,41875.0,37721.0,4154.0,7,2,26,8,0,0,62253.0,19.5,71,19.7,0.0,3,17.3,80.0,16.2,74.0,62753.0,61490.0,61897.0,55603.16666666666,7809.47987282504
2020-08-26 08:00:00+00:00,67871.0,13669.0,42826.0,38986.0,3840.0,8,2,26,8,0,0,63978.0,16.9,87,21.7,1.6,61,19.5,71.0,17.5,64.0,65702.0,62527.0,63094.0,55825.833333333336,8086.741111047337
2020-08-26 09:00:00+00:00,68656.0,15772.0,42880.0,38947.0,3933.0,9,2,26,8,0,0,65562.0,16.6,87,21.8,1.6,61,16.9,87.0,18.9,55.0,67871.0,64116.0,64332.0,56015.0,8338.285920197171
2020-08-26 10:00:00+00:00,68264.0,16974.0,42868.0,38786.0,4082.0,10,2,26,8,0,0,65681.0,16.6,85,26.2,1.4,61,16.6,87.0,20.5,47.0,68656.0,63975.0,64078.0,56193.708333333336,8559.335607491315
2020-08-26 11:00:00+00:00,67372.0,17786.0,43383.0,39537.0,3846.0,11,2,26,8,0,0,64818.0,16.5,84,29.1,0.9,53,16.6,85.0,21.5,41.0,68264.0,63172.0,63309.0,56368.708333333336,8749.046777788411
2020-08-26 12:00:00+00:00,66067.0,17118.0,43120.0,39385.0,3735.0,12,2,26,8,0,0,63600.0,16.5,82,27.9,1.0,55,16.5,84.0,21.9,44.0,67372.0,62399.0,61387.0,56521.54166666666,8889.871373741527
2020-08-26 13:00:00+00:00,64683.0,15065.0,42811.0,38822.0,3989.0,13,2,26,8,0,0,62450.0,17.8,76,30.5,0.3,51,16.5,82.0,22.5,40.0,66067.0,60980.0,60199.0,56675.833333333336,9002.043027372689
2020-08-26 14:00:00+00:00,63724.0,11957.0,43322.0,38986.0,4336.0,14,2,26,8,0,0,61171.0,18.0,76,33.2,0.6,53,17.8,76.0,22.4,40.0,64683.0,59774.0,59708.0,56840.41666666666,9096.759628125106
2020-08-26 15:00:00+00:00,63521.0,7738.0,43272.0,39045.0,4227.0,15,2,26,8,0,0,60830.0,17.4,77,33.2,0.6,53,18.0,76.0,22.6,39.0,63724.0,59783.0,59606.0,56996.16666666666,9180.942040641914
2020-08-26 16:00:00+00:00,62784.0,3639.0,42477.0,38295.0,4182.0,16,2,26,8,0,0,60399.0,17.8,73,34.7,0.3,51,17.4,77.0,23.0,37.0,63521.0,59420.0,59217.0,57136.333333333336,9245.01170157842
2020-08-26 17:00:00+00:00,62168.0,832.0,41076.0,36966.0,4111.0,17,2,26,8,0,0,59382.0,17.3,75,34.4,0.4,51,17.8,73.0,22.3,41.0,62784.0,58508.0,57725.0,57288.833333333336,9298.652546923617
2020-08-26 18:00:00+00:00,60663.0,17.0,39217.0,35146.0,4071.0,18,2,26,8,0,0,57401.0,17.1,75,33.4,0.3,51,17.3,75.0,21.2,46.0,62168.0,56607.0,55626.0,57457.833333333336,9322.54919730839
2020-08-26 19:00:00+00:00,57295.0,0.0,36976.0,32850.0,4126.0,19,2,26,8,0,0,54410.0,17.4,74,33.2,0.0,3,17.1,75.0,20.1,53.0,60663.0,54695.0,54047.0,57566.16666666666,9304.1361567419
2020-08-26 20:00:00+00:00,52615.0,0.0,34752.0,30579.0,4172.0,20,2,26,8,0,0,50907.0,17.2,76,33.4,0.0,2,17.4,74.0,19.4,58.0,57295.0,52206.0,50078.0,57583.208333333336,9294.260819027246
2020-08-26 21:00:00+00:00,48629.0,0.0,33087.0,29215.0,3872.0,21,2,26,8,0,0,47062.0,17.0,78,31.0,0.0,3,17.2,76.0,19.3,58.0,52615.0,48023.0,46621.0,57608.458333333336,9267.944985759334
2020-08-26 22:00:00+00:00,46255.0,0.0,32126.0,28444.0,3683.0,22,2,26,8,0,0,43934.0,16.7,81,30.0,0.1,51,17.0,78.0,19.5,58.0,48629.0,44764.0,44185.0,57670.583333333336,9182.707699170733
2020-08-26 23:00:00+00:00,44549.0,0.0,30333.0,26681.0,3652.0,23,2,26,8,0,0,42059.0,16.6,83,28.1,0.1,51,16.7,81.0,18.3,65.0,46255.0,43702.0,42809.0,57705.875,9128.15404126654
2020-08-27 00:00:00+00:00,44530.0,0.0,27313.0,24571.0,2742.0,0,3,27,8,0,0,41148.0,16.2,87,26.8,0.2,51,16.6,83.0,17.1,82.0,44549.0,42754.0,42018.0,57779.875,9008.081407040754
2020-08-27 01:00:00+00:00,44142.0,0.0,24742.0,22095.0,2647.0,1,3,27,8,0,0,41182.0,16.2,87,27.8,0.3,51,16.2,87.0,17.3,77.0,44530.0,42845.0,41807.0,57833.91666666666,8918.028286257932
2020-08-27 02:00:00+00:00,45389.0,0.0,23438.0,20826.0,2612.0,2,3,27,8,0,0,42039.0,16.1,87,29.5,0.1,51,16.2,87.0,17.7,68.0,44142.0,43847.0,42997.0,57898.16666666666,8817.870430412331
2020-08-27 03:00:00+00:00,49181.0,0.0,21607.0,18923.0,2684.0,3,3,27,8,0,0,45357.0,15.9,87,30.6,0.1,51,16.1,87.0,17.1,75.0,45389.0,48040.0,45528.0,57945.708333333336,8765.328424508503
2020-08-27 04:00:00+00:00,54923.0,203.0,20676.0,18015.0,2661.0,4,3,27,8,0,0,52734.0,15.9,84,30.6,0.1,51,15.9,87.0,16.5,80.0,49181.0,54488.0,52274.0,57963.833333333336,8758.31463173194
2020-08-27 05:00:00+00:00,59323.0,2662.0,19082.0,15835.0,3247.0,5,3,27,8,0,0,57538.0,15.4,80,27.8,0.0,1,15.9,84.0,16.4,83.0,54923.0,59396.0,57611.0,57960.79166666666,8757.808292326848
2020-08-27 06:00:00+00:00,62841.0,7756.0,17666.0,14623.0,3043.0,6,3,27,8,0,0,60381.0,15.8,78,25.3,0.0,0,15.4,80.0,17.3,80.0,59323.0,62753.0,60939.0,57964.458333333336,8759.920066039975
2020-08-27 07:00:00+00:00,63176.0,13207.0,16732.0,14130.0,2602.0,7,3,27,8,0,0,61645.0,16.5,73,29.7,0.0,1,15.8,78.0,19.5,71.0,62841.0,65702.0,61872.0,57859.208333333336,8677.700917615424
2020-08-27 08:00:00+00:00,64720.0,17051.0,16290.0,14067.0,2223.0,8,3,27,8,0,0,63086.0,17.2,67,31.0,0.0,1,16.5,73.0,16.9,87.0,63176.0,67871.0,63441.0,57727.91666666666,8542.421339443721
2020-08-27 09:00:00+00:00,66329.0,18813.0,14362.0,12803.0,1559.0,9,3,27,8,0,0,64292.0,17.9,62,31.8,0.1,51,17.2,67.0,16.6,87.0,64720.0,68656.0,65363.0,57630.958333333336,8425.39675483908
2020-08-27 10:00:00+00:00,65456.0,18351.0,12772.0,11797.0,975.0,10,3,27,8,0,0,64109.0,18.6,56,32.9,0.0,1,17.9,62.0,16.6,85.0,66329.0,68264.0,66415.0,57513.958333333336,8289.724668838431
2020-08-27 11:00:00+00:00,64110.0,17513.0,11318.0,10734.0,585.0,11,3,27,8,0,0,63169.0,19.1,51,30.3,0.0,3,18.6,56.0,16.5,84.0,65456.0,67372.0,64954.0,57378.04166666666,8146.572303891961
2020-08-27 12:00:00+00:00,61664.0,16403.0,9857.0,9542.0,316.0,12,3,27,8,0,0,61734.0,18.9,54,27.8,0.0,3,19.1,51.0,16.5,82.0,64110.0,66067.0,63651.0,57194.583333333336,7990.473680885926
2020-08-27 13:00:00+00:00,60101.0,15584.0,8065.0,7873.0,192.0,13,3,27,8,0,0,60560.0,18.3,57,25.6,0.0,3,18.9,54.0,17.8,76.0,61664.0,64683.0,62626.0,57003.66666666666,7857.404415258927
2020-08-27 14:00:00+00:00,58640.0,14160.0,6140.0,5968.0,172.0,14,3,27,8,0,0,59541.0,19.0,52,23.7,0.0,3,18.3,57.0,18.0,76.0,60101.0,63724.0,61411.0,56791.833333333336,7735.941642841676
2020-08-27 15:00:00+00:00,58493.0,10828.0,4324.0,4225.0,99.0,15,3,27,8,0,0,59263.0,19.0,50,20.5,0.0,3,19.0,52.0,17.4,77.0,58640.0,63521.0,60933.0,56582.333333333336,7612.887126826429
2020-08-27 16:00:00+00:00,58512.0,5572.0,2860.0,2786.0,73.0,16,3,27,8,0,0,58765.0,18.8,50,19.4,0.0,3,19.0,50.0,17.8,73.0,58493.0,62784.0,60412.0,56404.333333333336,7510.83764023516
2020-08-27 17:00:00+00:00,57252.0,1251.0,2005.0,1932.0,73.0,17,3,27,8,0,0,57725.0,18.1,54,13.8,0.0,3,18.8,50.0,17.3,75.0,58512.0,62168.0,58945.0,56199.5,7413.217959951074
2020-08-27 18:00:00+00:00,55664.0,20.0,2488.0,2433.0,55.0,18,3,27,8,0,0,56157.0,16.9,58,10.1,0.0,3,18.1,54.0,17.1,75.0,57252.0,60663.0,56693.0,55991.208333333336,7352.332046359804
2020-08-27 19:00:00+00:00,52438.0,0.0,4275.0,4168.0,108.0,19,3,27,8,0,0,53842.0,14.4,70,7.6,0.0,1,16.9,58.0,17.4,74.0,55664.0,57295.0,54788.0,55788.833333333336,7381.671106114261
2020-08-27 20:00:00+00:00,49227.0,0.0,5843.0,5580.0,264.0,20,3,27,8,0,0,50733.0,13.1,79,9.8,0.0,3,14.4,70.0,17.2,76.0,52438.0,52615.0,51005.0,55647.66666666666,7476.789410171948
2020-08-27 21:00:00+00:00,46116.0,0.0,7762.0,7055.0,707.0,21,3,27,8,0,0,47040.0,12.6,83,7.9,0.0,3,13.1,79.0,17.0,78.0,49227.0,48629.0,47834.0,55542.958333333336,7596.001788579486
2020-08-27 22:00:00+00:00,43295.0,0.0,10255.0,8717.0,1538.0,22,3,27,8,0,0,45681.0,13.1,82,7.1,0.0,3,12.6,83.0,16.7,81.0,46116.0,46255.0,45252.0,55419.625,7775.278101065853
2020-08-27 23:00:00+00:00,41853.0,0.0,12475.0,9796.0,2679.0,23,3,27,8,0,0,43568.0,12.5,85,6.8,0.0,3,13.1,82.0,16.6,83.0,43295.0,44549.0,44509.0,55307.29166666666,7956.522659068873
2020-08-28 00:00:00+00:00,40772.0,0.0,14651.0,11195.0,3456.0,0,4,28,8,0,0,42639.0,12.9,80,8.0,0.0,3,12.5,85.0,16.2,87.0,41853.0,44530.0,43332.0,55150.708333333336,8210.756632396928
2020-08-28 01:00:00+00:00,40902.0,0.0,16678.0,12700.0,3978.0,1,4,28,8,0,0,42512.0,13.1,78,7.8,0.0,3,12.9,80.0,16.2,87.0,40772.0,44142.0,42981.0,55015.708333333336,8423.509268083788
2020-08-28 02:00:00+00:00,41710.0,0.0,18330.0,14253.0,4077.0,2,4,28,8,0,0,43339.0,13.2,77,9.8,0.2,51,13.1,78.0,16.1,87.0,40902.0,45389.0,43637.0,54862.41666666666,8637.081566869341
2020-08-28 03:00:00+00:00,45402.0,0.0,19594.0,14665.0,4929.0,3,4,28,8,0,0,46447.0,13.4,77,11.9,0.0,3,13.2,77.0,15.9,87.0,41710.0,49181.0,47084.0,54704.958333333336,8778.449518833637
2020-08-28 04:00:00+00:00,52417.0,160.0,19875.0,14767.0,5108.0,4,4,28,8,0,0,53018.0,13.7,75,12.7,0.0,3,13.4,77.0,15.9,84.0,45402.0,54923.0,52528.0,54600.54166666666,8790.638770771362
